order_id,warehouse,shipping_mode,distance_km,weight_kg,promised_days,actual_days,cost_inr,delayed,customer_rating,distance_norm,cost_zscore
QC100461,Pune,Road,794.5,9.86,2.6,1.66,6266.98,0,4.7,0.5650830158844247,-0.1549525290145707
QC100462,Hyderabad,Road,1214.2,4.45,3.4,3.1,9385.41,0,4.8,0.8667433335729176,0.46078163856941856
QC100463,Pune,Road,804.0,5.05,2.7,2.59,6304.7,0,5.0,0.571911162222382,-0.14750471302983859
QC100464,Pune,Road,1270.8,1.58,3.8,4.1,9812.02,1,3.0,0.907424710702221,0.5450158055165701
QC100465,Pune,Road,1320.6,3.0,3.6,3.66,10187.11,1,3.3,0.9432185725580392,0.6190773457528681
QC100466,Pune,Air,596.0,2.28,2.0,0.74,11868.11,0,3.8,0.42241069503342205,0.9509908842028849
QC100467,Delhi-NCR,Road,533.2,1.7,2.1,1.92,4132.58,0,5.0,0.37727305397829375,-0.5763899213213618
QC100468,Mumbai,Road,1311.4,2.93,3.5,2.59,10078.0,0,3.4,0.9366060518939123,0.5975335705117726
QC100469,Bangalore,Air,947.8,2.89,3.1,0.98,18781.1425,0,5.0,0.6752677352116726,2.3159695150743698
QC100470,Pune,Road,169.5,1.57,1.4,0.8,1326.15,0,4.4,0.11586286207144397,-1.1305196724886912
QC100471,Hyderabad,Road,66.9,1.76,0.8,0.85,552.94,1,5.0,0.042118881621505073,-1.283190027673068
QC100472,Pune,Rail,794.0,1.68,2.3,3.53,4236.48,1,3.2,0.5647236397613743,-0.5558748608544036
QC100473,Hyderabad,Road,1302.8,1.69,3.5,2.85,9941.76,0,4.4,0.9304247825774455,0.5706329753431645
QC100474,Delhi-NCR,Road,1183.2,2.38,3.2,3.34,9143.39,1,3.6,0.8444620139437937,0.4129947768349312
QC100475,Hyderabad,Road,948.8,1.31,3.0,2.08,7209.26,0,3.6,0.6759864874577733,0.031100706565846906
QC100476,Bangalore,Road,201.6,1.98,1.5,0.75,1606.09,0,4.1,0.13893480917127865,-1.0752455047589482
QC100477,Mumbai,Road,361.9,5.62,1.7,0.99,2864.81,0,4.0,0.25415079422123193,-0.8267111745282493
QC100478,Hyderabad,Road,1226.7,4.92,3.4,2.86,9534.65,0,4.6,0.8757277366491771,0.4902490844220541
QC100479,Hyderabad,Road,262.5,1.6,1.4,1.6,2075.85,1,3.3,0.1827068209588155,-0.9824913680413515
QC100480,Mumbai,Road,395.6,5.34,1.5,1.5,3095.26,1,3.6,0.2783727449148279,-0.7812088099025464
QC100481,Bangalore,Rail,188.4,0.92,1.4,1.4,1020.53,0,4.5,0.1294472795227485,-1.1908643575696514
QC100482,Pune,Air,949.1,12.9,2.9,1.07,18781.1425,0,4.9,0.6762021131316036,2.3159695150743698
QC100483,Hyderabad,Road,1322.0,6.55,3.8,3.64,10223.38,0,4.0,0.9442248257025804,0.6262388591613045
QC100484,Mumbai,Road,382.4,2.15,1.5,2.01,2887.85,1,5.0,0.2688852152662977,-0.8221619253159419
QC100485,Delhi-NCR,Air,669.8,3.78,2.2,1.09,13316.96,0,5.0,0.47545461079565876,1.2370663929377488
QC100486,Mumbai,Road,891.0,1.3,2.9,2.76,6801.27,0,4.9,0.6344426076331489,-0.0494569404015667
QC100487,Delhi-NCR,Road,1399.3,3.12,4.1,3.78,10708.21,0,3.7,0.9997843743261698,0.7219685681718468
QC100488,Bangalore,Rail,153.9,2.69,1.0,1.29,950.74,1,2.8,0.10465032703227198,-1.2046443967418266
QC100489,Pune,Road,702.0,1.82,2.4,1.93,5326.49,0,4.4,0.49859843312010355,-0.34065232900080283
QC100490,Mumbai,Air,544.1,2.27,1.9,0.3,10756.26,0,4.3,0.3851074534607921,0.7314560432001179
QC100491,Hyderabad,Rail,1213.2,2.14,3.8,4.02,6547.91,1,3.3,0.8660245813268167,-0.0994828857327365
QC100492,Bangalore,Road,670.5,1.52,2.2,1.69,18781.1425,0,4.8,0.47595773736792935,2.3159695150743698
QC100493,Mumbai,Road,162.5,1.8,1.3,0.3,1222.92,0,4.5,0.11083159634873858,-1.1509024414203954
QC100494,Hyderabad,Road,891.1,1.26,2.8,2.76,6818.05,0,4.6,0.634514482857759,-0.04614372851864511
QC100495,Mumbai,Air,1080.9,5.02,3.5,1.0,18781.1425,0,4.7,0.770933659167685,2.3159695150743698
QC100496,Delhi-NCR,Rail,12.0,1.72,0.9,2.05,135.95,1,3.8,0.002659383310572845,-1.365524725114039
QC100497,Mumbai,Air,1203.7,1.44,3.3,0.89,18781.1425,0,2.9,0.8591964349888594,2.3159695150743698
QC100498,Mumbai,Road,266.9,4.98,1.5,0.65,2016.93,0,4.2,0.18586933084165885,-0.9941251251415747
QC100499,Mumbai,Air,776.5,3.75,2.6,1.4,15465.01,0,4.0,0.5521454754546109,1.661198978462769
QC100500,Bangalore,Rail,586.8,4.87,2.1,1.96,3282.89,0,4.6,0.4157981743692949,-0.7441612565299249
QC100501,Mumbai,Road,1009.8,5.21,2.8,3.03,7779.01,1,3.1,0.7198303744699203,0.14359787404466728
QC100502,Hyderabad,Rail,524.7,9.61,1.9,2.31,3106.42,1,3.3,0.37116365988643724,-0.779005267315335
QC100503,Delhi-NCR,Air,1218.7,2.74,3.6,1.48,18781.1425,0,4.8,0.869977718680371,2.3159695150743698
QC100504,Delhi-NCR,Air,1024.9,1.25,2.8,0.94,18781.1425,0,4.1,0.730683533386042,2.3159695150743698
QC100505,Mumbai,Road,909.6,3.53,2.7,2.91,6986.22,1,3.5,0.6478113994106233,-0.01293855316996019
QC100506,Bangalore,Road,1116.4,2.01,3.4,2.25,8675.73,0,5.0,0.7964493639042624,0.3206552852278314
QC100507,Bangalore,Road,1057.6,1.69,3.1,2.87,8119.92,0,4.8,0.754186731833537,0.21091057148249903
QC100508,Hyderabad,Road,58.0,3.19,1.3,1.13,506.22,0,3.6,0.03572198663120823,-1.2924148941313574
QC100509,Mumbai,Road,557.5,3.0,1.8,1.69,4360.12,0,4.3,0.39473873355854244,-0.5314621363487759
QC100510,Delhi-NCR,Rail,1303.7,1.82,3.5,4.33,7210.93,1,3.5,0.9310716595989363,0.03143044815371815
QC100511,Bangalore,Rail,183.0,6.45,0.9,0.67,1091.31,0,4.7,0.12556601739380435,-1.1768888428453848
QC100512,Mumbai,Air,1034.0,1.66,3.4,1.49,18781.1425,0,4.3,0.7372241788255589,2.3159695150743698
QC100513,Bangalore,Road,1364.6,2.6,3.6,2.04,10436.13,0,4.1,0.9748436713864731,0.6682463578556775
QC100514,Bangalore,Road,80.7,3.79,0.7,0.99,662.21,1,3.3,0.052037662617695685,-1.2616146604235536
QC100515,Delhi-NCR,Road,957.6,3.0,2.8,3.01,7306.6,1,2.8,0.6823115072234601,0.050320494687634346
QC100516,Pune,Air,659.7,1.03,2.0,0.89,13031.96,0,4.9,0.46819521311004103,1.1807931279417614
QC100517,Hyderabad,Air,814.2,5.24,2.5,1.3,16106.88,0,5.0,0.5792424351326099,1.7879362437363633
QC100518,Hyderabad,Rail,126.8,2.07,1.1,0.54,774.87,0,4.6,0.08517214116294114,-1.2393699374956662
QC100519,Delhi-NCR,Road,67.9,4.7,1.1,0.3,613.44,0,4.3,0.04283763386760584,-1.271244299489709
QC100520,Bangalore,Rail,936.3,1.41,2.8,3.01,5095.75,1,3.8,0.6670020843815138,-0.3862119541417647
QC100521,Mumbai,Rail,1154.0,1.56,3.3,4.03,6256.53,1,3.7,0.8234744483576512,-0.15701588206442355
QC100522,Bangalore,Road,1096.6,5.04,3.1,2.03,8484.02,0,4.3,0.782218069431467,0.2828021356405307
QC100523,Delhi-NCR,Rail,765.0,3.69,2.2,2.51,4294.57,1,3.3,0.5438798246244521,-0.544404987297853
QC100524,Hyderabad,Road,147.0,2.31,0.8,1.27,1120.0,1,3.0,0.09969093653417667,-1.1712240008357886
QC100525,Bangalore,Road,965.8,3.72,2.9,2.61,7472.03,0,4.5,0.6882052756414864,0.08298465689214718
QC100526,Hyderabad,Air,344.7,1.69,1.6,1.87,6871.86,1,3.4,0.2417882555882987,-0.03551894118729756
QC100527,Mumbai,Road,1276.2,3.21,3.5,3.67,9889.23,1,2.9,0.9113059728311652,0.5602609240791672
QC100528,Hyderabad,Air,1174.9,3.25,3.1,1.93,18781.1425,0,3.9,0.8384963703011573,2.3159695150743698
QC100529,Hyderabad,Road,995.5,2.4,3.0,2.62,7688.11,0,3.7,0.7095522173506793,0.12564966426173646
QC100530,Pune,Road,1328.8,1.82,3.9,3.73,10122.58,0,4.6,0.9491123409760656,0.6063358938574607
QC100531,Pune,Road,51.7,3.13,0.9,1.32,403.31,1,3.3,0.031193847480773383,-1.3127344790462243
QC100532,Pune,Road,1032.8,2.91,3.0,2.81,7883.29,0,4.4,0.736361676130238,0.1641879655316201
QC100533,Hyderabad,Road,467.7,2.27,1.8,1.66,3470.21,0,4.6,0.3301947818586933,-0.7071749126736149
QC100534,Delhi-NCR,Road,1269.2,1.62,3.4,3.77,9762.37,1,2.8,0.9062747071084598,0.5352124104041114
QC100535,Hyderabad,Road,379.2,3.03,1.5,1.24,2939.72,0,3.9,0.2665852080787752,-0.8119201910866723
QC100536,Delhi-NCR,Road,1017.0,2.28,3.1,3.21,7845.03,1,3.4,0.7250053906418458,0.1566335265184745
QC100537,Delhi-NCR,Road,1229.7,1.61,3.6,3.72,9438.31,1,2.4,0.8778839933874795,0.4712267463528842
QC100538,Pune,Road,66.0,3.08,0.9,1.34,574.77,1,3.2,0.04147200460001438,-1.2788796930244277
QC100539,Bangalore,Air,561.5,7.89,1.7,0.72,11340.01,0,5.0,0.3976137425429455,0.8467175114155833
QC100540,Mumbai,Air,1069.1,2.41,3.2,1.61,18781.1425,0,3.7,0.7624523826636959,2.3159695150743698
QC100541,Pune,Road,641.2,7.38,2.5,1.95,5078.16,0,4.2,0.45489829655717684,-0.3896851005673065
QC100542,Pune,Road,380.0,10.68,1.6,1.69,3081.11,1,2.2,0.26716020987565586,-0.7840027281470839
QC100543,Bangalore,Rail,314.0,3.0,1.5,1.27,1775.69,0,4.3,0.2197225616330051,-1.0417579758350202
QC100544,Mumbai,Air,191.1,3.02,1.1,0.7,3763.76,0,5.0,0.13138791058722057,-0.6492134497277479
QC100545,Hyderabad,Rail,1201.1,10.61,3.5,4.28,6566.67,1,3.5,0.8573276791489973,-0.09577872274563218
QC100546,Hyderabad,Air,808.9,2.79,2.5,0.77,16192.84,0,4.1,0.5754330482282758,1.8049090502593637
QC100547,Pune,Road,114.3,3.07,1.2,1.3,1039.83,1,4.4,0.07618773808668153,-1.1870535715541335
QC100548,Mumbai,Road,540.6,1.1,1.9,1.64,4038.66,0,3.5,0.3825918205994394,-0.5949344302631974
QC100549,Pune,Road,519.9,2.18,2.0,1.56,4014.31,0,4.6,0.3677136491051534,-0.5997423390444334
QC100550,Delhi-NCR,Road,261.0,4.19,1.4,1.0,2081.06,0,4.4,0.18162869258966435,-0.9814626532672146
QC100551,Pune,Road,614.2,12.9,2.4,2.07,4974.21,0,4.3,0.4354919859124561,-0.41021003353689556
QC100552,Pune,Road,470.3,2.67,1.9,1.63,3750.21,0,4.8,0.33206353769855534,-0.651888897940715
QC100553,Hyderabad,Road,483.8,1.11,2.1,1.89,3657.37,0,3.8,0.3417666930209157,-0.6702201608257238
QC100554,Hyderabad,Air,1036.7,3.0,3.1,1.6,18781.1425,0,4.6,0.739164809890031,2.3159695150743698
QC100555,Hyderabad,Air,318.8,2.94,1.5,0.9,6365.09,0,4.5,0.2231725724142888,-0.1355807043522677
QC100556,Delhi-NCR,Road,901.5,6.09,2.8,3.94,6948.28,1,2.9,0.641989506217207,-0.020429808166268226
QC100557,Hyderabad,Air,802.3,4.4,2.4,1.2,15801.89,0,5.0,0.5706892834040107,1.7277159521885521
QC100558,Mumbai,Road,798.8,3.96,2.6,1.95,6168.47,0,4.3,0.568173650542658,-0.17440333369792047
QC100559,Bangalore,Rail,930.9,6.59,2.7,2.0,5196.93,0,4.3,0.6631208222525696,-0.366233957817926
QC100560,Mumbai,Road,771.3,1.95,2.5,1.71,5934.32,0,3.9,0.5484079637748868,-0.2206362635183081
QC100561,Mumbai,Rail,1231.9,3.04,3.6,4.19,6744.42,1,3.2,0.8794652483289012,-0.06068197589287162
QC100562,Hyderabad,Air,948.4,2.2,3.1,1.63,18781.1425,0,5.0,0.675698986559333,2.3159695150743698
QC100563,Bangalore,Road,769.4,2.55,2.5,1.53,5870.19,0,4.3,0.5470423345072953,-0.23329873539266838
QC100564,Bangalore,Road,1163.0,1.64,3.5,3.84,8930.55,1,3.6,0.8299432185725582,0.37096950763582254
QC100565,Bangalore,Road,851.8,2.44,2.8,2.37,6468.68,0,4.9,0.6062675195859987,-0.11512685340162092
QC100566,Delhi-NCR,Road,413.3,2.95,1.6,1.84,3184.13,1,3.2,0.2910946596708115,-0.7636614237264292
QC100567,Hyderabad,Road,296.3,2.4,1.8,2.21,2312.92,1,3.1,0.2070006468770215,-0.935681884067321
QC100568,Bangalore,Road,220.0,3.0,1.2,1.68,1732.07,1,3.5,0.15215985049953282,-1.0503707471301957
QC100569,Delhi-NCR,Road,1260.0,3.83,3.6,4.0,9630.48,1,3.2,0.8996621864443327,0.5091707229643891
QC100570,Pune,Air,996.5,6.32,3.2,1.67,18781.1425,0,4.2,0.71027096959678,2.3159695150743698
QC100571,Pune,Rail,1312.8,6.6,3.9,4.46,7225.38,1,3.8,0.9376123050384533,0.03428360141404098
QC100572,Delhi-NCR,Road,847.8,4.74,2.7,2.6,6620.63,0,4.4,0.6033925106015956,-0.08512431790639188
QC100573,Delhi-NCR,Road,667.0,1.41,2.4,2.38,5115.51,0,5.0,0.47344210450657664,-0.3823103411020428
QC100574,Hyderabad,Road,91.1,2.42,1.0,1.07,725.05,1,3.3,0.05951268597714368,-1.24920689911707
QC100575,Hyderabad,Air,942.9,2.55,2.8,1.29,18771.2,0,5.0,0.6717458492057788,2.31400636792622
QC100576,Pune,Road,818.4,2.03,2.4,2.01,6250.98,0,2.7,0.582261194566233,-0.15811172985645072
QC100577,Bangalore,Rail,1386.4,3.69,3.9,3.77,7656.6,0,3.5,0.9905124703514699,0.1194280131037592
QC100578,Pune,Air,340.9,1.15,1.7,0.3,6689.8,0,3.6,0.23905699705311578,-0.07146669776683943
QC100579,Bangalore,Road,746.8,8.3,2.3,2.06,5925.33,0,4.5,0.530798533745418,-0.22241133949133937
QC100580,Bangalore,Road,914.1,6.15,2.8,1.65,7135.92,0,3.9,0.6510457845180767,0.01661971970687946
QC100581,Hyderabad,Rail,905.3,4.0,3.2,3.32,5105.23,1,2.3,0.6447207647523898,-0.38434012764295084
QC100582,Mumbai,Air,789.3,2.89,2.7,0.41,15612.89,0,4.3,0.5613455042047006,1.6903978922438447
QC100583,Mumbai,Road,1089.5,6.28,3.0,2.69,8307.67,0,3.9,0.7771149284841515,0.24798181886143458
QC100584,Delhi-NCR,Road,293.3,4.54,1.6,1.57,2400.43,0,4.6,0.2048443901387192,-0.9184030299627636
QC100585,Hyderabad,Air,1018.1,5.84,2.9,1.74,18781.1425,0,4.6,0.7257960181125567,2.3159695150743698
QC100586,Bangalore,Road,870.7,2.9,2.3,2.54,6750.0,1,3.6,0.6198519370373033,-0.05958020459926599
QC100587,Mumbai,Rail,1255.3,8.79,3.5,3.88,7007.77,1,2.0,0.8962840508876591,-0.008683504536053039
QC100588,Bangalore,Road,1187.3,6.05,3.6,2.46,9214.53,0,4.4,0.8474088981528067,0.42704137357814037
QC100589,Mumbai,Road,446.7,4.08,2.0,1.9,3504.63,0,4.3,0.3151009846905772,-0.7003786818625206
QC100590,Mumbai,Air,392.5,6.38,1.7,0.3,7910.4,0,3.8,0.2761446129519155,0.16954083645808044
QC100591,Mumbai,Road,1374.5,2.34,3.7,3.89,10607.29,1,5.0,0.9819593186228708,0.7020419088616892
QC100592,Hyderabad,Road,742.0,1.49,2.5,2.59,5738.34,1,3.2,0.5273485229641343,-0.25933252483028557
QC100593,Pune,Road,1269.7,3.64,3.5,3.93,9705.73,1,3.8,0.9066340832315102,0.5240288394238559
QC100594,Bangalore,Road,236.1,2.9,1.2,1.03,1967.86,0,3.1,0.16373176166175518,-1.0038139992235156
QC100595,Hyderabad,Air,902.8,2.67,2.9,0.97,17926.57,0,4.0,0.642923884137138,2.147234129983901
QC100596,Hyderabad,Road,1135.3,6.23,3.2,2.73,8828.29,0,4.5,0.8100337813555668,0.3507782652551574
QC100597,Hyderabad,Road,1326.8,3.32,3.9,3.21,10252.44,0,5.0,0.9476748364838641,0.6319767576903693
QC100598,Hyderabad,Air,477.6,3.52,1.8,0.3,9589.2,0,4.2,0.33731042909509096,0.501019984792339
QC100599,Hyderabad,Air,1017.2,2.47,3.3,1.8,18781.1425,0,5.0,0.725149141091066,2.3159695150743698
QC100600,Delhi-NCR,Road,758.0,5.1,2.2,2.91,5898.4,1,2.4,0.5388485589017467,-0.2277286694083287
QC100601,Bangalore,Road,92.4,4.58,0.9,0.95,793.35,1,2.3,0.06044706389707469,-1.2357210605232947
QC100602,Hyderabad,Rail,968.5,5.07,2.9,3.34,5345.68,1,3.8,0.6901459067059585,-0.33686326249107296
QC100603,Bangalore,Air,968.6,2.23,2.6,2.01,18781.1425,0,3.2,0.6902177819305686,2.3159695150743698
QC100604,Delhi-NCR,Road,1303.4,6.57,3.3,3.76,10022.51,1,3.5,0.9308560339251062,0.5865770670920276
QC100605,Delhi-NCR,Road,700.3,9.05,2.0,2.43,5558.84,1,3.2,0.4973765543017322,-0.2947748092751268
QC100606,Bangalore,Road,328.5,4.98,1.5,1.18,2549.49,0,3.9,0.23014446920146625,-0.8889711251195992
QC100607,Mumbai,Air,70.0,1.85,0.9,0.3,1530.37,0,4.2,0.044347013584417456,-1.0901964227431453
QC100608,Pune,Rail,586.6,1.86,2.1,2.47,3223.16,1,2.7,0.4156544239200748,-0.7559549481727682
QC100609,Mumbai,Air,428.3,2.4,1.7,0.45,8498.58,0,4.2,0.30187594336232304,0.2856770084066414
QC100610,Mumbai,Air,1067.4,2.14,3.2,1.06,18781.1425,0,4.4,0.7612305038453246,2.3159695150743698
QC100611,Mumbai,Air,501.1,2.88,1.8,1.05,9974.17,0,4.2,0.354201106878459,0.5770323315484976
QC100612,Hyderabad,Road,1329.1,4.39,3.8,3.49,10237.02,0,4.1,0.9493279666498958,0.6289320778790075
QC100613,Delhi-NCR,Road,1347.5,3.58,3.8,3.95,10264.26,1,3.4,0.96255300797815,0.6343106173123081
QC100614,Mumbai,Road,872.3,3.39,2.7,2.26,6672.66,0,5.0,0.6210019406310645,-0.07485099166870343
QC100615,Delhi-NCR,Road,1300.7,2.6,3.7,3.78,9988.73,1,3.2,0.928915402860634,0.5799072043146083
QC100616,Bangalore,Rail,1067.1,2.87,3.1,2.86,5712.7,0,4.8,0.7610148781714943,-0.26439514417939836
QC100617,Pune,Road,769.2,4.84,2.2,2.04,5936.27,0,3.9,0.5468985840580752,-0.22025123591570384
QC100618,Bangalore,Road,259.0,0.9,1.5,0.73,1967.56,0,3.7,0.1801911880974628,-1.0038732342393009
QC100619,Bangalore,Road,646.4,2.98,2.1,2.17,4951.83,1,5.0,0.45863580823690075,-0.4146289657144752
QC100620,Hyderabad,Road,788.7,3.57,2.7,2.52,6144.16,0,4.3,0.5609142528570402,-0.17920334447705197
QC100621,Pune,Road,1210.6,4.81,3.5,3.63,9294.86,1,3.9,0.8641558254869547,0.4429025363049041
QC100622,Bangalore,Road,678.0,1.64,2.3,2.3,5221.52,1,4.0,0.4813483792136851,-0.36137866102406163
QC100623,Bangalore,Air,1257.6,1.59,3.3,1.27,18781.1425,0,4.8,0.8979371810536908,2.3159695150743698
QC100624,Pune,Road,946.7,4.26,3.1,3.03,7311.81,0,4.8,0.6744771077409618,0.051349209461771524
QC100625,Pune,Air,198.7,0.96,1.2,0.49,4047.92,0,2.7,0.13685042765758643,-0.5931060427759592
QC100626,Bangalore,Road,1393.0,6.68,3.9,3.25,10787.47,0,4.6,0.995256235175735,0.7376184593423099
QC100627,Pune,Road,741.9,3.44,2.4,2.73,5759.84,1,3.7,0.5272766477395242,-0.25508734869900934
QC100628,Bangalore,Road,553.5,7.65,2.0,1.87,4326.05,0,3.8,0.3918637245741393,-0.538189259641454
QC100629,Bangalore,Road,925.5,1.56,2.8,2.24,7145.72,0,4.4,0.6592395601236254,0.018554730222530992
QC100630,Hyderabad,Air,159.6,2.31,1.2,0.67,3236.7,0,3.9,0.10874721483504635,-0.7532814744603273
QC100631,Mumbai,Road,894.1,3.0,2.7,1.94,6881.9,0,4.9,0.6366707395960614,-0.03353654265901787
QC100632,Bangalore,Road,701.5,1.86,2.3,2.04,5327.4,0,3.9,0.4982390569970532,-0.34047264945292094
QC100633,Delhi-NCR,Air,574.1,2.69,2.1,0.38,11380.49,0,4.0,0.4066700208438152,0.8547102895455396
QC100634,Mumbai,Road,1334.6,0.93,3.8,2.97,10312.44,0,4.2,0.95328110400345,0.6438237608474193
QC100635,Mumbai,Road,735.4,2.37,2.4,2.35,18781.1425,0,5.0,0.5226047581398692,2.3159695150743698
QC100636,Mumbai,Air,313.0,0.91,1.6,0.3,6307.98,0,4.9,0.21900380938690434,-0.14685707685725324
QC100637,Hyderabad,Road,646.9,2.57,2.1,2.84,4962.26,1,4.1,0.4589951843599512,-0.41256956166567466
QC100638,Bangalore,Road,1287.8,5.98,3.9,3.44,9968.2,0,3.5,0.919643498885934,0.5758535547343713
QC100639,Hyderabad,Rail,253.1,2.94,1.6,0.69,1408.43,0,3.8,0.17595054984546826,-1.1142734821593232
QC100640,Bangalore,Air,305.8,8.12,1.6,1.51,6150.31,0,5.0,0.2138287932149788,-0.17798902665345423
QC100641,Hyderabad,Road,26.1,4.82,0.6,1.76,236.6,1,2.4,0.01279378998059369,-1.3456513773180876
QC100642,Hyderabad,Air,27.8,6.75,1.0,0.3,629.69,0,4.1,0.014015668798964997,-1.2680357361346748
QC100643,Delhi-NCR,Road,1162.5,1.9,3.3,3.09,8936.21,0,5.0,0.8295838424495077,0.3720870749336376
QC100644,Hyderabad,Road,1027.1,1.87,2.9,3.67,7944.4,1,2.8,0.7322647883274636,0.17625413824707542
QC100645,Pune,Road,502.2,3.7,1.8,1.57,3913.42,0,3.5,0.35499173434916986,-0.619663074853013
QC100646,Delhi-NCR,Road,980.0,1.17,2.8,3.08,7516.06,1,3.3,0.6984115575361174,0.09167838270889582
QC100647,Hyderabad,Road,558.1,3.99,2.1,2.4,4413.91,1,2.4,0.3951699849062029,-0.5208412980184806
QC100648,Mumbai,Road,1334.4,2.47,4.0,3.3,10255.1,0,5.0,0.95313735355423,0.6325019748303319
QC100649,Pune,Air,1354.1,6.67,3.9,1.61,18781.1425,0,4.0,0.967296772802415,2.3159695150743698
QC100650,Pune,Air,554.8,4.52,2.4,0.36,18781.1425,0,3.9,0.3927981024940703,2.3159695150743698
QC100651,Pune,Road,1197.1,5.8,3.2,2.98,9338.44,0,4.4,0.8544526701645943,0.4515074095979747
QC100652,Delhi-NCR,Air,1084.1,1.91,3.1,1.46,18781.1425,0,4.2,0.7732336663552074,2.3159695150743698
QC100653,Hyderabad,Road,439.5,5.63,1.6,1.15,3428.8,0,4.5,0.3099259685186516,-0.7153513193525055
QC100654,Hyderabad,Road,331.0,7.15,1.7,0.93,2620.95,0,4.7,0.23194134981671818,-0.8748613443595527
QC100655,Mumbai,Air,645.9,2.94,2.2,0.93,12914.59,0,4.3,0.4582764321138504,1.1576184152660458
QC100656,Mumbai,Road,1095.6,1.93,3.2,2.13,8381.7,0,3.8,0.7814993171853662,0.2625990462567082
QC100657,Pune,Road,1344.6,1.95,3.8,3.2,10380.72,0,4.8,0.9604686264644577,0.6573056504401419
QC100658,Mumbai,Road,1070.9,6.32,2.9,3.59,8292.32,1,3.0,0.7637461367066773,0.2449509605537559
QC100659,Delhi-NCR,Road,1198.4,15.04,3.3,3.4,9365.98,1,2.9,0.8553870480845254,0.45694518404706047
QC100660,Hyderabad,Road,847.5,1.67,2.8,2.39,6493.49,0,4.5,0.6031768849277654,-0.11022811759618086
QC100661,Pune,Road,1170.9,1.59,3.3,3.03,8984.04,0,5.0,0.8356213613167542,0.38153111095033293
QC100662,Mumbai,Rail,1099.9,5.22,2.9,3.24,6026.51,1,3.5,0.7845899518435996,-0.20243334316750072
QC100663,Delhi-NCR,Road,532.8,1.91,1.8,2.17,4101.9,1,3.4,0.3769855530798534,-0.5824476889356667
QC100664,Delhi-NCR,Road,776.4,5.53,2.5,2.73,6019.68,1,3.9,0.5520736002300007,-0.20378192702687822
QC100665,Mumbai,Road,1128.2,3.97,3.3,2.78,8655.09,0,4.1,0.8049306404082514,0.3165799161418063
QC100666,Hyderabad,Road,72.1,2.96,0.9,0.71,605.49,0,5.0,0.045856393301229065,-1.2728140274080184
QC100667,Mumbai,Rail,1132.8,3.91,3.2,3.98,6219.96,1,3.6,0.8082369007403148,-0.16423663048864545
QC100668,Pune,Air,255.6,3.77,1.5,0.3,5040.98,0,4.4,0.1777474304607202,-0.3970262935236252
QC100669,Mumbai,Air,724.4,2.7,2.4,0.98,14469.66,0,5.0,0.5146984834327608,1.4646670685899408
QC100670,Delhi-NCR,Road,1133.1,1.05,3.3,3.44,8465.32,1,3.3,0.808452526414145,0.2791098196565833
QC100671,Mumbai,Road,361.3,3.34,1.5,1.02,2828.58,0,4.1,0.2537195428735715,-0.8338647899345812
QC100672,Hyderabad,Road,350.2,7.72,1.8,1.39,2845.96,0,4.5,0.24574139294185293,-0.8304331080200891
QC100673,Bangalore,Air,568.6,1.14,2.0,0.44,11242.6,0,4.1,0.40271688349026097,0.8274839017901127
QC100674,Mumbai,Road,1253.3,1.68,3.5,3.45,9490.43,0,4.6,0.8948465463954575,0.48151784309530843
QC100675,Hyderabad,Road,8.6,3.88,1.0,0.3,129.83,0,5.0,0.00021562567383022997,-1.3667331194360581
QC100676,Hyderabad,Rail,1262.7,3.07,3.6,4.58,6884.02,1,3.3,0.9016028175088048,-0.03311794854746861
QC100677,Delhi-NCR,Road,222.1,3.84,1.3,1.17,1699.26,0,4.4,0.15366923021634443,-1.0568490833565758
QC100678,Hyderabad,Road,1386.2,3.0,3.5,3.64,10590.08,1,3.7,0.9903687199022498,0.6986437934561418
QC100679,Hyderabad,Road,1337.1,6.03,3.8,3.31,10395.12,0,5.0,0.955077984618702,0.6601489311978342
QC100680,Hyderabad,Rail,696.6,3.09,2.3,3.04,3824.32,1,3.1,0.4947171709911594,-0.6372558745412321
QC100681,Hyderabad,Road,721.7,4.56,2.5,2.03,5512.56,0,5.0,0.5127578523682887,-0.3039127977102646
QC100682,Pune,Air,678.3,3.64,2.3,0.53,13522.85,0,4.8,0.4815640048875153,1.277719384271166
QC100683,Pune,Air,892.5,3.34,2.7,1.65,17675.79,0,4.6,0.6355207360023001,2.097717605788485
QC100684,Delhi-NCR,Road,134.3,4.38,1.2,0.62,1059.75,0,3.5,0.09056278300869691,-1.1831203665059928
QC100685,Mumbai,Air,53.4,3.36,0.9,0.3,1129.66,0,5.0,0.03241572629914468,-1.1693166333275036
QC100686,Hyderabad,Road,88.3,1.47,0.8,1.16,708.22,1,3.6,0.05750017968806153,-1.2525299835026225
QC100687,Mumbai,Road,626.6,5.77,2.4,1.95,4873.19,0,4.7,0.44440451376410556,-0.43015643785231544
QC100688,Mumbai,Air,391.6,4.91,1.4,1.36,7811.81,0,3.8,0.2754977359304248,0.1500742357705213
QC100689,Delhi-NCR,Rail,873.9,0.85,2.8,2.91,4719.31,1,3.4,0.6221519442248258,-0.46054005194909614
QC100690,Hyderabad,Road,1389.5,2.03,4.1,3.74,10619.38,0,4.8,0.9927406023143823,0.7044290799978343
QC100691,Hyderabad,Road,545.8,5.61,1.8,1.83,4341.69,1,2.9,0.3863293322791634,-0.5351011408185165
